Gene,Half-life (h)
agaV,0.098333333
agaW,0.131666667
agaA,0.115
agaS,0.155
agaY,0.125
agaB,0.126666667
agaC,0.105
agaD,0.101666667
agaI,0.101666667
yraH,0.086666667
yraI,0.103333333
yraJ,0.161666667
yraK,0.093333333
yraL,0.081666667
yraM,0.056666667
yraN,0.053333333
yraO,0.061666667
yraP,0.055
yraQ,0.081666667
yraR,0.091666667
yhbO,0.221666667
yhbP,0.138333333
yhbQ,0.078333333
yhbS,0.076666667
yhbT,0.068333333
yhbU,0.14
yhbV,0.118333333
yhbW,0.061666667
mtr,0.058333333
deaD,0.045
yhbM,0.043333333
pnp,0.04
rpsO,0.081666667
truB,0.056666667
rbfA,0.061666667
infB,0.038333333
nusA,0.06
yhbC,0.058333333
argG,0.063333333
yhbX,0.235
secG,0.133333333
mrsA,0.061666667
folP,0.068333333
hflB,0.036666667
ftsJ,0.041666667
yhbY,0.041666667
greA,0.073333333
yhbZ,0.065
yhbE,0.06
rpmA,0.05
rplU,0.038333333
ispB,0.096666667
murA,0.13
yrbA,0.061666667
yrbB,0.056666667
yrbC,0.063333333
yrbD,0.07
yrbE,0.061666667
yrbF,0.048333333
yrbG,0.081666667
yrbH,0.035
yrbI,0.041666667
yrbK,0.026666667
yhbN,0.045
yhbG,0.035
rpoN,0.053333333
yhbH,0
ptsN,0.065
yhbJ,0.056666667
ptsO,0.08
yrbL,0.05
mtgA,0.048333333
yhbL,0.226666667
arcB,0.06
yhcC,0.133333333
gltB,0.031666667
gltD,0.046666667
gltF,0.128333333
yhcA,0.145
yhcD,0.211666667
yhcE,0.093333333
trs5_10,0.258333333
yhcF,0.091666667
yhcG,0.08
yhcH,0.056666667
yhcI,0.098333333
yhcJ,0.098333333
nanT,0.073333333
nanA,0.066666667
yhcK,0.086666667
yhcL,0.143333333
sspB,0.045
sspA,0.045
rpsI,0.068333333
rplM,0.075
yhcM,0
yhcB,0.053333333
degQ,0.063333333
degS,0.066666667
mdh,0.175
argR,0.065
yhcN,0.096666667
yhcO,0.103333333
yhcP,0.093333333
yhcQ,0.136666667
yhcR,0.121666667
yhcS,0.08
tldD,0.06
yhdP,0.076666667
yhdR,0.078333333
cafA,0.043333333
yhdE,0.048333333
mreD,0.061666667
mreC,0.075
mreB,0.058333333
yhdA,0.088333333
yhdH,0.1
B3254,0.08
accB,0.055
accC,0.043333333
yhdT,0.091666667
panF,0.078333333
prmA,0.086666667
yhdG,0.07
fis,0.055
yhdJ,0.078333333
yhdU,0.09
envR,0.105
acrE,0.181666667
acrF,0
yhdV,0.098333333
yhdW,0.12
yhdX,0.145
yhdY,0.118333333
yhdZ,0.136666667
yrdA,0.071666667
yrdB,0.058333333
aroE,0.073333333
yrdC,0.045
yrdD,0.031666667
smg,0.038333333
smf_2,0.041666667
smf_1,0.091666667
def,0.063333333
fmt,0.053333333
sun,0.028333333
trkA,0.048333333
yhdM,0.488333333
yhdN,0
rplQ,0
rpoA,0
rpsD,0
rpsK,0.111666667
rpsM,0.105
rpmJ,0.105
prlA,0.185
rplO,0.106666667
rpmD,0.155
rpsE,0.08
rplR,0.075
rplF,0.056666667
rpsH,0.05
rpsN,0.05
rplE,0.053333333
rplN,0
rplP,0
rpsC,0.208333333
rplV,0.156666667
rpsS,0.116666667
rplB,0.13
rplW,0.11
rplD,0.1
rplC,0.086666667
rpsJ,0.085
pinO,0.103333333
yheD,0.105
yheE,0.335
yheF,0.125
yheG,0.173333333
hofF,0.103333333
hofG,0.17
hofH,0.111666667
yheH,0.118333333
yheJ,0
yheK,0.131666667
pshM,0.093333333
hofD,0.108333333
Bfr,0
yheA,0.12
tufA,0.116666667
fusA,0.09
rpsG,0
rpsL,0.133333333
yheL,0.06
yheM,0.068333333
yheN,0.06
yheO,0.053333333
fkpA,0.061666667
slyX,0.073333333
kefB,0.08
yheR,0.088333333
yheS,0.081666667
yheT,0.063333333
yheU,0.06
prkB,0.045
yhfA,0.056666667
crp,0.053333333
yhfK,0.061666667
argD,0.071666667
pabA,0.088333333
fic,0.04
yhfG,0.08
ppiA,0.116666667
yhfC,0.091666667
nirB,0.105
nirD,0.123333333
nirC,0.121666667
cysG,0.126666667
yhfL,0.081666667
yhfM,0.1
yhfN,0.091666667
yhfO,0.075
yhfP,0
yhfQ,0.086666667
yhfR,0.153333333
yhfS,0.121666667
yhfT,0.113333333
yhfU,0
yhfV,0.141666667
yhfW,0.098333333
yhfY,0.14
yhfZ,0.136666667
trpS,0
gph,0
rpe,0
dam,0.051666667
damX,0.041666667
aroB,0.028333333
aroK,0.071666667
hofQ,0.128333333
yrfA,0.091666667
yrfB,0.101666667
yrfC,0.1
yrfD,0.11
mrcA,0.09
yrfE,0.091666667
yrfF,0.093333333
yrfG,0.073333333
yrfH,0.053333333
yrfI,0.058333333
yhgE,0.121666667
pckA,0.071666667
envZ,0.076666667
ompR,0.233333333
yhgF,0.046666667
feoA,0.083333333
feoB,0.068333333
yhgG,0.085
yhgA,0
BioH,0.098333333
yhgH,0.116666667
yhgI,0.043333333
gntT,0.07
malQ,0.118333333
malP,0.11
malT,0.151666667
yhgJ,0.093333333
rtcA,0.105
rtcB,0.12
rtcR,0
glpR,0.065
glpG,0.083333333
glpE,0.058333333
yzgL,0.118333333
glgP,0
glgA,0
glgC,0.078333333
glgX,0.038333333
glgB,0.041666667
asd,0.061666667
yhgN,0.103333333
gntU_2,0.095
gntU_1,0
gntK,0.083333333
gntR,0.068333333
yhhW,0.083333333
yhhX,0.048333333
yhhY,0.081666667
yhhZ,0.083333333
yrhA,0.073333333
insA_6,0.08
insB_6,0
yrhB,0.085
ggt,0.15
yhhA,0.051666667
ugpQ,0.071666667
ugpC,0.063333333
ugpE,0.093333333
ugpA,0.073333333
ugpB,0.113333333
livF,0.045
livG,0.073333333
livM,0.065
livH,0.145
livK,0.063333333
yhhK,0.106666667
livJ,0.161666667
rpoH,0.06
ftsX,0.056666667
ftsE,0.071666667
ftsY,0.056666667
yhhF,0.083333333
yhhL,0.13
yhhM,0
yhhN,0.103333333
zntA,0.196666667
yhhP,0.09
yhhQ,0.056666667
B3472,0.04
yhhS,0.101666667
yhhT,0.101666667
yhhU,0.081666667
nikA,0.153333333
nikB,0.16
nikC,0.146666667
nikD,0.153333333
nikE,0.376666667
yhhG,0.076666667
rhsB,0.086666667
yhhH,0.093333333
yhhJ,0
yhiH,0.085
yhiI,0.138333333
yhiJ,0.101666667
yhiK,0.131666667
yhiL,0.073333333
yhiM,0.065
yhiN,0.076666667
pitA,0.058333333
yhiO,0
uspA,0.105
yhiP,0.078333333
yhiQ,0.078333333
prlC,0.036666667
yhiR,0
gor,0.108333333
arsR,0.098333333
arsB,0.121666667
arsC,0.151666667
yhiS,0.116666667
trs5_11,0
slp,0.045
yhiF,0.043333333
yhiD,0
hdeB,0.1
hdeA,0
hdeD,0.056666667
yhiE,0.068333333
yhiU,0.046666667
yhiV,0.045
yhiW,0.038333333
yhiX,0.071666667
gadA,0.12
yhjA,0.053333333
treF,0.048333333
yhjB,0.076666667
yhjC,0.076666667
yhjD,0.063333333
yhjE,0.056666667
yhjG,0
yhjH,0.081666667
kdgK,0
yhjJ,0.098333333
dctA,0.128333333
yhjK,0.078333333
yhjL,0.14
yhjM,0.128333333
yhjN,0.161666667
yhjO,0.093333333
yhjQ,0.048333333
yhjR,0.066666667
yhjS,0.036666667
yhjT,0.083333333
yhjU,0.036666667
yhjV,0
dppF,0
dppD,0.088333333
dppC,0.085
dppB,0.145
dppA,0.086666667
yhjW,0.095
yhjX,0.083333333
yhjY,0.071666667
tag,0.053333333
yiaC,0.075
BisC,0.04
yiaD,0.136666667
yiaE,0.118333333
yiaF,0.066666667
yiaG,0
cspA,0.115
yi5A,0.103333333
t150,0.131666667
glyS,0.043333333
glyQ,0.038333333
yiaA,0.09
xylB,0.086666667
xylA,0.196666667
xylF,0.135
xylG,0.08
xylH,0.191666667
xylR,0.13
Bax,0.043333333
malS,0.196666667
avtA,0
yiaI,0.061666667
yiaK,0
yiaL,0.088333333
yiaM,0.046666667
yiaO,0.113333333
lyxK,0.116666667
sgbH,0.096666667
sgbU,0.113333333
sgbE,0.09
yiaT,0.09
yiaU,0
yiaW,0.1
aldB,0.216666667
yiaY,0.12
selB,0.048333333
selA,0.06
yibF,0.073333333
rhsA,0.098333333
yibJ,0.11
mtlA,0.061666667
mtlD,0.046666667
mtlR,0.085
lldP,0.116666667
lldR,0.068333333
lldD,0.103333333
yibK,0.091666667
cysE,0.058333333
gpsA,0.065
secB,0.06
grxC,0.068333333
yibN,0.068333333
yibP,0.076666667
tdh,0.123333333
kbl,0.195
htrL,0.076666667
rfaD,0.073333333
rfaF,0.075
rfaC,0.123333333
rfaL,0
rfaK,0
rfaZ,0.138333333
rfaY,0
rfaJ,0
rfaI,0
rfaB,0
rfaS,0.061666667
rfaP,0.04
rfaG,0.063333333
rfaQ,0.043333333
kdtA,0.081666667
kdtB,0.06
mutM,0.093333333
rpmG,0.058333333
rpmB,0.056666667
radC,0.068333333
dfp,0.04
dut,0.066666667
ttk,0.063333333
pyrE,0.088333333
rph,0.156666667
yicC,0.098333333
dinD,0.101666667
yicG,0.09
gmk,0.048333333
rpoZ,0.055
spoT,0.056666667
spoU,0.036666667
recG,0.046666667
gltS,0.12
yicH,0.045
yicJ,0.17
yicL,0.09
nlpA,0.093333333
yicN,0.081666667
yicP,0.133333333
uhpT,0.136666667
uhpC,0.145
uhpB,0.091666667
uhpA,0.076666667
ilvN,0.083333333
ilvB,0.13
ivbL,0.073333333
emrD,0.125
yidF,0.106666667
yidH,0.076666667
yidI,0.115
yidK,0.128333333
yidL,0.111666667
glvG,0
glvB,0.123333333
glvC,0
yidP,0.085
yidE,0.076666667
ibpB,0.133333333
ibpA,0
yidQ,0.045
yidR,0.05
yidS,0.103333333
dgoT,0.103333333
dgoA,0.146666667
dgoK,0.093333333
B3694,0
yidW,0.105
yidB,0.078333333
gyrB,0.041666667
recF,0.07
dnaN,0.04
dnaA,0.031666667
rpmH,0.075
rnpA,0.055
thdF,0.068333333
tnaL,0.09
tnaA,0.085
tnaB,0.158333333
yidZ,0.176666667
yieE,0.088333333
yieF,0.126666667
yieG,0.065
yieH,0.086666667
yieI,0.086666667
yieJ,0.095
yieK,0.121666667
yieL,0.106666667
yieC,0.093333333
BglB,0.11
BglF,0.108333333
BglG,0.103333333
phoU,0.138333333
pstB,0.065
pstA,0.078333333
pstC,0.115
pstS,0.075
glmS,0.046666667
glmU,0.11
atpC,0
atpD,0
atpG,0.211666667
atpA,0.096666667
atpH,0.086666667
atpF,0.076666667
atpE,0.085
atpB,0.071666667
atpI,0.098333333
gidB,0.075
gidA,0.041666667
mioC,0.053333333
asnC,0.103333333
asnA,0.1
yieM,0.053333333
yieN,0.065
kup,0.1
rbsA,0.131666667
rbsC,0
rbsB,0.128333333
rbsK,0.113333333
rbsR,0.075
yieO,0.086666667
yieP,0.078333333
yifA,0.058333333
pssR,0.076666667
yifE,0.076666667
yifB,0.076666667
ilvL,0.103333333
ilvG_1,0.046666667
,0.051666667
ilvM,0.076666667
ilvE,0.065
ilvD,0.046666667
ilvA,0.07
ilvY,0.126666667
ilvC,0.023333333
ppiC,0.093333333
B3776,0.096666667
rep,0.096666667
gppA,0.05
rhlB,0.055
trxA,0.046666667
rhoL,0.063333333
rho,0.036666667
rfe,0.075
wzzE,0.073333333
wecB,0.051666667
wecC,0.058333333
rffG,0.083333333
rffH,0.14
wecD,0.115
wecE,0.156666667
wzxE,0.186666667
wecF,0
wecG,0.126666667
yifK,0.146666667
aslB,0.148333333
aslA,0.076666667
hemY,0.043333333
hemX,0.046666667
hemD,0.073333333
hemC,0.101666667
cyaA,0.04
cyaY,0.065
B3808,0.096666667
dapF,0.055
yigA,0.05
xerC,0.051666667
uvrD,0.058333333
B3814,0.1
yigE,0.163333333
corA,0.061666667
yigF,0.083333333
yigG,0.096666667
rarD,0.108333333
yigI,0.083333333
pldA,0.056666667
recQ,0.101666667
yigJ,0.066666667
yigK,0.06
pldB,0.053333333
yigL,0.083333333
yigM,0.056666667
metR,0.095
metE,0.07
ysgA,0.063333333
udp,0.198333333
yigN,0.068333333
ubiE,0.055
yigP,0.083333333
yigR,0.048333333
B3836,0.046666667
B3837,0.056666667
B3838,0.033333333
yigU,0.053333333
yigW_1,0.11
rfaH,0.06
yigC,0.056666667
ubiB,0.043333333
fadA,0.08
fadB,0.113333333
pepQ,0.04
yigZ,0.065
hemG,0.063333333
mobB,0.085
mobA,0.15
yihE,0.086666667
dsbA,0.065
yihF,0.126666667
yihG,0.073333333
polA,0.05
yihA,0.053333333
yihI,0.103333333
hemN,0.051666667
glnG,0.063333333
glnL,0.061666667
glnA,0.108333333
yihK,0.046666667
yihL,0.09
yihM,0.081666667
yihN,0.14
yshA,0.088333333
yihO,0.08
yihP,0.146666667
yihQ,0.16
yihR,0.11
yihU,0.11
yihW,0.063333333
rbn,0.08
yihZ,0.05
yiiD,0.153333333
yiiF,0.095
fdhE,0.09
fdoI,0.071666667
fdoG,0.07
fdhD,0.103333333
yiiG,0.11
frvR,0.125
frvX,0.076666667
frvB,0.076666667
frvA,0.093333333
yiiL,0.096666667
rhaD,0.076666667
rhaA,0.078333333
rhaB,0.068333333
rhaS,0.138333333
rhaR,0.081666667
rhaT,0.085
sodA,0.196666667
kdgT,0.088333333
cpxA,0.043333333
cpxR,0.101666667
B3913,0.116666667
B3914,0.095
yiiP,0.073333333
pfkA,0.05
sbp,0.096666667
cdh,0.096666667
tpiA,0.046666667
yiiQ,0.135
fpr,0.065
glpX,0.09
glpK,0.118333333
glpF,0.126666667
menG,0.055
menA,0.318333333
hslU,0.058333333
hslV,0.055
ftsN,0.088333333
cytR,0.075
priA,0.113333333
rpmE,0.096666667
yiiX,0.075
metJ,0.06
metB,0.051666667
metL,0.033333333
metF,0.035
katG,0.085
yijE,0.101666667
yijF,0.176666667
gldA,0.285
ptsA,0.388333333
yijI,0.141666667
frwC,0.265
frwB,0.196666667
pflD,0.136666667
pflC,0.138333333
frwD,0.168333333
yijO,0.145
yijP,0.06
ppc,0.03
argE,0.09
argC,0.09
argB,0.065
argH,0.058333333
oxyR,0.061666667
udhA,0.04
yijC,0.1
yijD,0.096666667
trmA,0.091666667
BtuB,0
murI,0.08
murB,0.078333333
BirA,0.053333333
coaA,0.096666667
B3975,0.098333333
tufB,0.136666667
secE,0.075
nusG,0.055
rplK,0.05
rplA,0.058333333
rplJ,0.065
rpoB,0
rpoC,0
htrC,0.36
thiH,0
thiG,0.133333333
thiF,0.081666667
thiE,0.125
thiC,0.12
yjaE,0.063333333
yjaD,0.063333333
hemE,0.095
nfi,0.076666667
yjaG,0.056666667
hupA,0
yjaH,0.088333333
hydH,0.273333333
hydG,0.106666667
purD,0.086666667
purH,0.051666667
yjaA,0.085
yjaB,0.165
metA,0.035
aceB,0.1
aceA,0.191666667
aceK,0.066666667
arp,0
iclR,0.1
metH,0.038333333
yjbB,0
pepE,0.121666667
yjbC,0.101666667
yjbD,0.1
lysC,0.058333333
pgi,0.04
yjbE,0.2
yjbF,0.136666667
yjbG,0.126666667
xylE,0.075
malG,0
malF,0.14
malK,0.115
lamB,0.091666667
malM,0.075
yjbI,0.111666667
ubiC,0
ubiA,0.066666667
plsB,0.063333333
dgkA,0.101666667
lexA,0.091666667
dinF,0.158333333
yjbJ,0
yjbK,0.19
yjbL,0.096666667
yjbM,0.186666667
yjbN,0.09
yjbO,0.09
qor,0.048333333
dnaB,0.058333333
alr,0
tyrB,0.128333333
aphA,0.106666667
yjbQ,0.071666667
yjbR,0.14
uvrA,0.04
ssb,0.053333333
yjcB,0.071666667
yjcC,0.09
soxS,0.088333333
soxR,0.075
yjcD,0.08
yjcE,0.121666667
yjcF,0.138333333
yjcG,0.155
yjcH,0.106666667
acs,0.136666667
nrfA,0.113333333
nrfB,0.063333333
nrfC,0.115
nrfD,0.121666667
nrfE,0.173333333
nrfF,0.083333333
nrfG,0.108333333
gltP,0.095
yjcO,0.091666667
yjcP,0.113333333
yjcQ,0.133333333
yjcR,0.115
yjcS,0.151666667
yjcV,0.133333333
yjcW,0
yjcX,0.118333333
rpiB,0.17
phnQ,0.113333333
phnP,0.105
phnO,0.098333333
phnN,0.123333333
phnM,0.196666667
phnL,0.28
phnK,0.12
phnJ,0.076666667
phnI,0.068333333
phnH,0.058333333
phnG,0.095
phnF,0.101666667
B4103,0.165
phnE,0.058333333
phnD,0.133333333
phnC,0.083333333
phnB,0.093333333
phnA,0.085
yjdA,0.095
yjcZ,0.078333333
proP,0.046666667
BasS,0.073333333
BasR,0.083333333
yjdB,0
yjdE,0.123333333
adiY,0.096666667
adiA,0.095
melR,0.106666667
melA,0
melB,0.09
yjdF,0.076666667
fumB,0.206666667
dcuB,0.101666667
yjdG,0.081666667
yjdH,0.073333333
yjdI,0.05
yjdJ,0.056666667
yjdK,0.105
lysU,0.075
yjdL,0.116666667
cadA,0.085
cadB,0.165
cadC,0.093333333
yjdC,0.055
dsbD,0.05
cutA,0.098333333
dcuA,0
aspA,0.103333333
B4140,0.103333333
yjeH,0.11
mopB,0.083333333
mopA,0.058333333
yjeI,0.051666667
yjeJ,0.065
yjeK,0.051666667
efp,0.053333333
sugE,0.075
Blc,0.06
ampC,0.098333333
frdD,0.138333333
frdC,0.14
frdB,0.093333333
frdA,0.103333333
yjeA,0.141666667
yjeM,0.101666667
yjeN,0.095
yjeO,0.101666667
yjeP,0.061666667
psd,0.035
yjeQ,0.048333333
yjeR,0.063333333
yjeS,0.078333333
yjeF,0.053333333
yjeE,0.071666667
amiB,0.061666667
mutL,0.045
miaA,0.081666667
hfq,0.083333333
hflX,0.043333333
hflK,0.036666667
hflC,0.053333333
yjeT,0.175
purA,0.078333333
yjeB,0.088333333
vacB,0.046666667
yjfH,0.055
yjfI,0.111666667
yjfJ,0
yjfK,0.108333333
yjfL,0.113333333
yjfM,0.103333333
yjfC,0.13
aidB,0.068333333
yjfN,0.083333333
yjfO,0
yjfP,0.08
yjfQ,0.208333333
yjfR,0.1
sgaT,0.148333333
sgaB,0.076666667
ptxA,0.095
sgaH,0.088333333
sgaU,0.221666667
sgaE,0.091666667
yjfY,0
rpsF,0.105
priB,0.113333333
rpsR,0.103333333
rplI,0.093333333
yjfZ,0.098333333
ytfA,0.098333333
ytfB,0.05
fklB,0.158333333
cycA,0.091666667
ytfE,0.116666667
ytfF,0.12
ytfG,0.151666667
ytfH,0.168333333
cpdB,0.091666667
cysQ,0.09
ytfI,0.096666667
ytfJ,0.061666667
ytfK,0.126666667
ytfL,0.063333333
msrA,0.061666667
ytfM,0.073333333
ytfN,0.055
ytfP,0.055
yjfA,0.056666667
chpS,0.09
chpB,0.076666667
ppa,0.05
ytfQ,0.095
ytfR,0.096666667
ytfS,0.113333333
ytfT,0.165
yjfF,0.091666667
fbp,0.093333333
yjfG,0.066666667
yjgA,0.073333333
pmbA,0.048333333
cybC,0.058333333
nrdG,0.105
nrdD,0.09
treC,0.071666667
treB,0.098333333
treR,0.1
mgtA,0.305
yjgF,0.101666667
pyrI,0.13
pyrB,0.11
pyrL,0.146666667
yjgG,0
yjgH,0.135
yjgI,0.15
B4250,0.121666667
yjgJ,0.105
yjgK,0.103333333
yjgL,0.101666667
argI,0.16
yjgD,0.065
B4256,0.108333333
yjgN,0.221666667
valS,0.036666667
holC,0.066666667
pepA,0.051666667
yjgP,0.091666667
yjgQ,0.06
yjgR,0.093333333
idnR,0.051666667
idnT,0.143333333
idnO,0.118333333
idnD,0.068333333
idnK,0.068333333
yjgB,0.093333333
intB,0.098333333
yi21_6,0.085
yjgW,0.108333333
yjgX,0.165
yjgY,0.07
yjgZ,0.118333333
yi41,0.131666667
yjhB,0.128333333
yjhC,0.083333333
yjhD,0.123333333
yjhE,0.093333333
yi91b,0.108333333
tra8_3,0
B4285,0.116666667
B4286,0
fecE,0.141666667
fecD,0.116666667
fecC,0.098333333
fecB,0.076666667
fecA,0.045
fecR,0.04
fecI,0.041666667
insA_7,0.13
yjhU,0.081666667
yjhF,0.066666667
yjhG,0.093333333
yjhH,0.113333333
yjhI,0.076666667
sgcR,0.075
sgcE,0.156666667
sgcA,0.123333333
sgcQ,0.06
sgcX,0.101666667
yjhP,0.081666667
yjhQ,0.135
yjhR,0.093333333
yjhS,0.093333333
yjhT,0.083333333
yjhA,0.105
fimB,0.101666667
fimE,0.123333333
fimA,0.105
fimI,0.088333333
fimC,0.061666667
fimD,0.085
fimF,0.073333333
fimG,0.081666667
fimH,0
gntP,0.111666667
uxuA,0.058333333
uxuB,0.07
uxuR,0
yjiC,0.1
yjiD,0.11
yjiE,0.071666667
iadA,0.23
yjiG,0.095
yjiH,0.1
yjiI,0
yjiJ,0.11
yjiK,0.093333333
yjiL,0.12
yjiM,0
yjiN,0.098333333
yjiO,0.141666667
yjiP,0.11
yjiQ,0.106666667
yjiR,0
yjiS,0.431666667
yjiT,0.143333333
yjiU,0.086666667
mcrD,0.141666667
mcrC,0.08
mcrB,0.125
yjiW,0.106666667
hsdS,0.056666667
hsdM,0.081666667
hsdR,0.128333333
mrr,0.118333333
yjiA,0.13
yjiX,0.145
tsr,0.141666667
yjiZ,0.145
yjjM,0.131666667
yjjN,0.106666667
yjjA,0.073333333
dnaC,0.08
dnaT,0.091666667
yjjB,0.098333333
yjjP,0.113333333
yjjQ,0.123333333
BglJ,0.066666667
fhuF,0
yjjT,0.046666667
holD,0.083333333
rimI,0.113333333
yjjG,0.081666667
prfC,0.058333333
osmY,0.13
yjjU,0.04
yjjV,0.053333333
yjjW,0.101666667
yjjI,0.15
deoA,0.263333333
deoB,0.228333333
deoD,0.161666667
yjjJ,0.141666667
lplA,0.095
smp,0.131666667
serB,0.065
sms,0.051666667
nadR,0.075
yjjK,0.055
slt,0.073333333
trpR,0.101666667
yjjX,0.081666667
gpmB,0.106666667
rob,0.05
creA,0.086666667
creB,0.068333333
creC,0.07
creD,0.09
arcA,0.043333333
yjjY,0.063333333
lasT,0.085
yifM_1,0
yifM_2,0.125
